source_target_gene,n_cells
UTP11,80
UTP14A,8
UTP15,85
UTP18,147
UTP20,108
UTP23,183
UTP25,43
UTRN,172
UVRAG,22
UXS1,284
UXT,217
VAC14,145
VAMP1,147
VAMP2,127
VAMP3,132
VAMP4,114
VAMP7,152
VAMP8,270
VAPA,126
VAPB,148
VARS,113
VARS2,194
VASP,111
VAT1,376
VAV1,174
VAX1,167
VAX2,144
VBP1,249
VCL,246
VCP,288
VCPIP1,79
VCX,37
VDAC1,88
VDAC2,88
VDAC3,52
VDR,125
VEGFA,122
VEGFB,340
VENTX,57
VEZF1,114
VEZT,483
VGF,195
VGLL4,200
VHL,378
VILL,300
VIM,100
VIPAS39,219
VIRMA,52
VKORC1,97
VKORC1L1,403
VMA21,80
VMP1,193
VOPP1,239
VPS4A,114
VPS4B,131
VPS8,266
VPS11,59
VPS13A,63
VPS13B,110
VPS13C,368
VPS13D,334
VPS16,130
VPS18,337
VPS25,166
VPS26A,151
VPS26B,177
VPS26C,203
VPS28,37
VPS29,187
VPS33A,305
VPS33B,215
VPS35,52
VPS35L,170
VPS36,288
VPS37A,304
VPS37B,212
VPS37C,378
VPS39,249
VPS41,731
VPS45,211
VPS51,175
VPS52,58
VPS53,148
VPS54,194
VPS72,200
VRK1,187
VRK2,287
VRK3,228
VSIG10,144
VSX1,75
VSX2,37
VTA1,254
VTI1A,93
VTI1B,101
VWA1,31
VWA8,216
VWDE,157
WAC,331
WARS,206
WARS2,179
WAS,163
WASF1,183
WASF2,105
WASHC2A,196
WASHC2C,268
WASHC3,229
WASHC4,117
WASHC5,223
WASL,146
WBP1,247
WBP1L,583
WBP2,146
WBP4,234
WBP11,368
WDCP,156
WDFY1,166
WDFY2,98
WDFY3,172
WDHD1,404
WDR1,203
WDR3,220
WDR4,731
WDR5,96
WDR6,226
WDR7,150
WDR11,126
WDR12,68
WDR13,210
WDR18,174
WDR19,182
WDR20,246
WDR24,114
WDR25,454
WDR26,409
WDR27,82
WDR33,74
WDR34,196
WDR36,168
WDR37,142
WDR41,172
WDR43,138
WDR44,199
WDR45,220
WDR45B,195
WDR46,110
WDR48,102
WDR53,314
WDR54,453
WDR55,106
WDR59,214
WDR60,141
WDR61,188
WDR62,235
WDR66,100
WDR70,20
WDR73,20
WDR74,286
WDR75,84
WDR76,228
WDR77,57
WDR81,396
WDR82,151
WDR83,262
WDR83OS,202
WDR89,156
WDR91,178
WDR92,138
WDSUB1,148
WDTC1,209
WDYHV1,89
WEE1,88
WHAMM,268
WIPF1,149
WIPF2,252
WIPF3,215
WIPI1,382
WIPI2,100
WIZ,161
WNK1,304
WNK2,204
WNK4,217
WNT5B,278
WRAP53,271
WRAP73,219
WRN,85
WRNIP1,364
WSB1,231
WSB2,156
WT1,281
WTAP,225
WWC2,227
WWOX,178
WWP1,142
WWP2,138
XAB2,157
XAGE1B,73
XBP1,273
XIAP,167
XK,72
XPA,198
XPC,225
XPNPEP1,142
XPNPEP3,177
XPO1,130
XPO4,211
XPO5,476
XPO6,201
XPO7,230
XPOT,232
XPR1,344
XRCC1,509
XRCC2,344
XRCC3,78
XRCC4,215
XRCC5,78
XRCC6,29
XRN1,26
XRN2,118
XRRA1,234
XXYLT1,86
XYLB,198
XYLT2,92
YAE1,51
YAF2,84
YARS,382
YARS2,272
YBEY,214
YBX1,158
YBX2,281
YBX3,233
YDJC,96
YEATS2,354
YEATS4,472
YES1,283
YIF1A,232
YIF1B,205
YIPF1,220
YIPF2,126
YIPF3,86
YIPF4,204
YIPF5,75
YIPF6,81
YJEFN3,270
YJU2,139
YKT6,93
YLPM1,28
YME1L1,90
YOD1,234
YPEL1,225
YPEL3,109
YPEL5,163
YRDC,227
YTHDC1,137
YTHDC2,231
YTHDF1,278
YTHDF2,88
YTHDF3,163
YWHAB,185
YWHAE,88
YWHAG,109
YWHAH,246
YWHAQ,212
YWHAZ,377
YY1,177
YY1AP1,155
YY2,310
ZADH2,310
ZBED1,284
ZBED2,10
ZBED3,249
ZBED4,227
ZBED5,172
ZBED6,133
ZBED6CL,99
ZBTB1,283
ZBTB2,76
ZBTB3,147
ZBTB4,363
ZBTB5,151
ZBTB6,87
ZBTB7A,970
ZBTB7B,120
ZBTB7C,514
ZBTB8A,211
ZBTB8B,90
ZBTB8OS,133
ZBTB9,53
ZBTB10,134
ZBTB11,306
ZBTB12,173
ZBTB14,34
ZBTB16,33
ZBTB17,318
ZBTB18,176
ZBTB20,200
ZBTB21,191
ZBTB22,119
ZBTB24,278
ZBTB25,62
ZBTB26,249
ZBTB32,291
ZBTB33,106
ZBTB34,154
ZBTB37,299
ZBTB38,437
ZBTB39,90
ZBTB40,129
ZBTB41,154
ZBTB42,171
ZBTB43,187
ZBTB44,260
ZBTB45,198
ZBTB46,89
ZBTB47,308
ZBTB48,83
ZBTB49,276
ZC2HC1C,146
ZC3H3,171
ZC3H4,465
ZC3H7A,95
ZC3H7B,123
ZC3H8,16
ZC3H11A,120
ZC3H12A,172
ZC3H13,148
ZC3H14,218
ZC3H15,127
ZC3H18,67
ZC3HAV1,183
ZC3HC1,166
ZCCHC3,136
ZCCHC4,176
ZCCHC7,140
ZCCHC8,190
ZCCHC9,68
ZCCHC10,112
ZCCHC17,157
ZCRB1,275
ZDHHC3,166
ZDHHC4,125
ZDHHC5,286
ZDHHC6,354
ZDHHC7,127
ZDHHC8,100
ZDHHC9,192
ZDHHC12,282
ZDHHC14,134
ZDHHC16,309
ZDHHC17,234
ZDHHC18,192
ZDHHC19,134
ZDHHC20,148
ZDHHC24,140
ZEB1,438
ZEB2,61
ZER1,253
ZFAND1,219
ZFAND2A,165
ZFAND2B,204
ZFAND3,86
ZFAND5,145
ZFAND6,198
ZFAT,241
ZFC3H1,209
ZFHX2,364
ZFHX3,337
ZFHX4,329
ZFP1,72
ZFP2,286
ZFP3,151
ZFP14,154
ZFP28,498
ZFP30,120
ZFP36L1,481
ZFP36L2,207
ZFP37,47
ZFP41,205
ZFP42,341
ZFP57,127
ZFP62,131
ZFP64,181
ZFP69,124
ZFP69B,406
ZFP82,116
ZFP90,247
ZFP91,230
ZFP92,271
ZFPL1,285
ZFPM1,160
ZFPM2,275
ZFR,170
ZFX,157
ZFY,253
ZFYVE9,273
ZFYVE16,150
ZFYVE19,47
ZFYVE21,279
ZFYVE27,155
ZFYVE28,323
ZGLP1,192
ZGPAT,111
ZHX1,131
ZHX2,238
ZHX3,261
ZIC1,138
ZIC2,279
ZIC3,161
ZIC4,451
ZIC5,19
ZIK1,261
ZIM2,147
ZIM3,94
ZKSCAN1,323
ZKSCAN2,136
ZKSCAN3,92
ZKSCAN4,34
ZKSCAN5,90
ZKSCAN7,111
ZKSCAN8,110
ZMAT1,296
ZMAT2,364
ZMAT3,215
ZMAT4,272
ZMAT5,109
ZMIZ2,234
ZMPSTE24,206
ZMYM1,100
ZMYM2,94
ZMYM3,463
ZMYM4,105
ZMYM5,203
ZMYM6,233
ZMYND8,166
ZMYND11,229
ZMYND19,140
ZNF2,116
ZNF3,40
ZNF7,268
ZNF8,210
ZNF10,154
ZNF12,303
ZNF14,204
ZNF16,88
ZNF17,123
ZNF18,267
ZNF19,189
ZNF20,337
ZNF22,149
ZNF23,332
ZNF24,175
ZNF25,184
ZNF26,51
ZNF28,217
ZNF30,337
ZNF32,108
ZNF33A,139
ZNF33B,90
ZNF34,238
ZNF35,280
ZNF37A,196
ZNF41,106
ZNF43,542
ZNF44,140
ZNF45,87
ZNF48,187
ZNF57,197
ZNF69,286
ZNF70,185
ZNF71,200
ZNF74,223
ZNF75A,227
ZNF75D,126
ZNF76,234
ZNF77,91
ZNF79,158
ZNF80,30
ZNF81,176
ZNF83,423
ZNF84,289
ZNF85,254
ZNF90,194
ZNF91,104
ZNF92,189
ZNF93,131
ZNF98,136
ZNF99,178
ZNF100,167
ZNF101,219
ZNF106,123
ZNF107,128
ZNF112,49
ZNF114,287
ZNF117,123
ZNF121,29
ZNF124,185
ZNF131,73
ZNF132,168
ZNF133,240
ZNF134,54
ZNF135,112
ZNF136,65
ZNF138,45
ZNF140,101
ZNF141,192
ZNF142,146
ZNF143,195
ZNF146,61
ZNF148,89
ZNF154,130
ZNF155,43
ZNF157,97
ZNF160,218
ZNF165,189
ZNF169,213
ZNF174,23
ZNF175,187
ZNF177,224
ZNF180,181
ZNF181,194
ZNF182,204
ZNF184,266
ZNF189,162
ZNF195,209
ZNF197,284
ZNF200,148
ZNF202,300
ZNF205,198
ZNF207,510
ZNF208,51
ZNF211,289
ZNF212,187
ZNF213,155
ZNF214,257
ZNF215,166
ZNF217,235
ZNF219,74
ZNF221,198
ZNF222,145
ZNF223,124
ZNF224,174
ZNF225,81
ZNF226,307
ZNF227,183
ZNF229,294
ZNF230,42
ZNF232,611
ZNF233,66
ZNF234,135
ZNF235,90
ZNF236,82
ZNF239,148
ZNF248,257
ZNF250,47
ZNF251,219
ZNF253,245
ZNF254,250
ZNF256,177
ZNF257,61
ZNF260,13
ZNF263,333
ZNF264,186
ZNF266,174
ZNF267,313
ZNF268,212
ZNF273,406
ZNF274,75
ZNF275,73
ZNF276,70
ZNF277,173
ZNF280A,160
ZNF280B,210
ZNF280C,64
ZNF280D,209
ZNF281,351
ZNF282,362
ZNF283,124
ZNF284,386
ZNF285,148
ZNF286A,129
ZNF286B,240
ZNF287,265
ZNF292,343
ZNF296,146
ZNF300,150
ZNF302,319
ZNF304,201
ZNF311,227
ZNF317,322
ZNF318,80
ZNF319,370
ZNF320,228
ZNF322,85
ZNF324,47
ZNF324B,183
ZNF326,145
ZNF329,131
ZNF330,204
ZNF331,197
ZNF333,304
ZNF334,142
ZNF335,283
ZNF337,129
ZNF341,266
ZNF343,82
ZNF345,239
ZNF346,100
ZNF347,150
ZNF350,197
ZNF354A,239
ZNF354B,149
ZNF354C,100
ZNF358,277
ZNF362,45
ZNF365,199
ZNF366,365
ZNF367,149
ZNF382,187
ZNF383,95
ZNF384,128
ZNF385A,328
ZNF385B,93
ZNF385C,141
ZNF385D,310
ZNF391,177
ZNF394,152
ZNF395,48
ZNF396,130
ZNF397,63
ZNF398,218
ZNF404,100
ZNF407,234
ZNF408,177
ZNF410,125
ZNF414,112
ZNF415,80
ZNF416,278
ZNF417,137
ZNF418,245
ZNF419,251
ZNF420,398
ZNF423,309
ZNF425,97
ZNF426,198
ZNF428,206
ZNF429,89
ZNF430,163
ZNF431,228
ZNF432,212
ZNF433,163
ZNF436,351
ZNF438,311
ZNF439,219
ZNF440,236
ZNF441,148
ZNF442,72
ZNF443,189
ZNF444,198
ZNF445,167
ZNF446,96
ZNF449,146
ZNF451,247
ZNF454,133
ZNF460,179
ZNF461,128
ZNF462,300
ZNF467,189
ZNF468,393
ZNF469,180
ZNF470,360
ZNF471,198
ZNF473,107
ZNF474,151
ZNF479,314
ZNF480,202
ZNF483,142
ZNF484,170
ZNF485,184
ZNF486,126
ZNF488,480
ZNF490,183
ZNF491,76
ZNF492,344
ZNF493,264
ZNF496,148
ZNF497,12
ZNF500,218
ZNF501,207
ZNF502,132
ZNF503,187
ZNF506,360
ZNF507,279
ZNF510,42
ZNF511,33
ZNF512,94
ZNF512B,243
ZNF513,127
ZNF514,300
ZNF516,71
ZNF517,178
ZNF518A,117
ZNF518B,239
ZNF519,147
ZNF521,136
ZNF524,117
ZNF526,212
ZNF527,397
ZNF528,151
ZNF529,223
ZNF530,264
ZNF532,168
ZNF534,252
ZNF536,102
ZNF540,374
ZNF541,185
ZNF543,211
ZNF544,189
ZNF546,124
ZNF547,303
ZNF548,153
ZNF549,232
ZNF550,214
ZNF551,257
ZNF552,357
ZNF554,37
ZNF555,238
ZNF556,183
ZNF557,184
ZNF558,126
ZNF559,249
ZNF560,271
ZNF561,248
ZNF562,110
ZNF563,216
ZNF564,227
ZNF565,324
ZNF566,200
ZNF567,37
ZNF568,167
ZNF569,103
ZNF570,295
ZNF571,114
ZNF572,241
ZNF573,86
ZNF574,642
ZNF575,213
ZNF576,102
ZNF577,182
ZNF578,197
ZNF579,157
ZNF580,736
ZNF581,208
ZNF582,152
ZNF583,276
ZNF584,282
ZNF585A,11
ZNF585B,71
ZNF586,141
ZNF587,184
ZNF587B,111
ZNF589,97
ZNF592,109
ZNF593,276
ZNF594,134
ZNF595,187
ZNF596,156
ZNF597,162
ZNF598,125
ZNF599,234
ZNF600,178
ZNF605,52
ZNF606,155
ZNF607,172
ZNF608,150
ZNF609,188
ZNF610,118
ZNF611,79
ZNF613,143
ZNF614,145
ZNF615,188
ZNF616,123
ZNF618,183
ZNF619,281
ZNF620,127
ZNF621,178
ZNF622,92
ZNF623,218
ZNF624,158
ZNF626,115
ZNF627,150
ZNF628,147
ZNF629,374
ZNF630,285
ZNF638,51
ZNF639,264
ZNF641,144
ZNF644,158
ZNF646,162
ZNF648,207
ZNF649,249
ZNF652,188
ZNF653,125
ZNF654,216
ZNF655,139
ZNF658,264
ZNF660,126
ZNF662,251
ZNF664,150
ZNF665,231
ZNF667,53
ZNF668,130
ZNF669,177
ZNF670,101
ZNF671,60
ZNF672,334
ZNF674,348
ZNF675,87
ZNF676,175
ZNF677,172
ZNF678,218
ZNF679,196
ZNF680,259
ZNF681,38
ZNF682,270
ZNF683,216
ZNF684,122
ZNF687,416
ZNF688,167
ZNF689,150
ZNF691,187
ZNF692,112
ZNF695,108
ZNF696,205
ZNF697,145
ZNF699,286
ZNF700,58
ZNF701,186
ZNF703,80
ZNF704,166
ZNF705A,148
ZNF705B,107
ZNF705D,23
ZNF705G,135
ZNF706,191
ZNF707,181
ZNF708,47
ZNF709,341
ZNF710,51
ZNF711,229
ZNF713,180
ZNF714,67
ZNF716,247
ZNF717,101
ZNF718,795
ZNF720,205
ZNF721,428
ZNF726,181
ZNF727,170
ZNF728,253
ZNF729,95
ZNF730,162
ZNF732,228
ZNF735,145
ZNF736,376
ZNF737,64
ZNF740,151
ZNF746,336
ZNF747,117
ZNF749,97
ZNF750,122
ZNF761,158
ZNF763,373
ZNF764,256
ZNF765,257
ZNF766,100
ZNF768,168
ZNF770,170
ZNF771,114
ZNF772,192
ZNF773,172
ZNF774,2
ZNF775,153
ZNF776,138
ZNF777,70
ZNF778,254
ZNF780A,88
ZNF780B,129
ZNF781,159
ZNF782,99
ZNF783,166
ZNF784,182
ZNF785,123
ZNF786,152
ZNF787,244
ZNF789,64
ZNF790,314
ZNF791,158
ZNF792,254
ZNF793,108
ZNF799,36
ZNF800,228
ZNF804A,246
ZNF804B,223
ZNF805,198
ZNF808,212
ZNF813,194
ZNF814,98
ZNF816,331
ZNF821,336
ZNF823,146
ZNF827,60
ZNF829,48
ZNF830,5
ZNF831,247
ZNF835,118
ZNF836,113
ZNF837,280
ZNF841,143
ZNF843,304
ZNF844,145
ZNF845,206
ZNF846,152
ZNF850,119
ZNF852,113
ZNF853,285
ZNF860,161
ZNF865,144
ZNF875,201
ZNF878,169
ZNF879,127
ZNF880,124
ZNF883,308
ZNF888,187
ZNF891,137
ZNFX1,187
ZNHIT1,162
ZNHIT2,137
ZNHIT3,128
ZNHIT6,132
ZNRD1,81
ZNRD2,165
ZNRF1,146
ZNRF2,254
ZRANB2,90
ZRANB3,45
ZRSR2,148
ZSCAN1,62
ZSCAN2,68
ZSCAN5A,364
ZSCAN5B,303
ZSCAN9,334
ZSCAN10,133
ZSCAN12,163
ZSCAN16,62
ZSCAN18,533
ZSCAN20,253
ZSCAN21,117
ZSCAN22,180
ZSCAN23,82
ZSCAN25,54
ZSCAN26,29
ZSCAN29,66
ZSCAN30,204
ZSCAN31,193
ZSCAN32,60
ZSWIM1,144
ZSWIM7,214
ZSWIM8,162
ZUP1,147
ZW10,295
ZWILCH,33
ZWINT,26
ZXDA,168
ZXDB,198
ZXDC,47
ZYG11A,92
ZYG11B,120
ZYX,506
ZZEF1,271
control,75328
