context,gene,mean_log2_cpm,log2fc_vs_rest,min_pairwise_log2fc,cell_fraction,construct_consistency,pvalue,fdr
A,NSUN4,5.820059781323797,-0.0014127221875641638,-0.003358797002618097,0.6233695652172272,0.4782608695652174,0.9073397266434347,0.9587620248522022
A,AK5,0.02453158530819931,-0.0002707752617672754,-0.0033593076959842934,0.0003804347826086957,0.15217391304347827,0.9802050364138782,1.0
A,IL18RAP,0.0035666452560024976,-0.001797276845337706,-0.0033622043080235686,5.4347826086956524e-05,0.021739130434782608,0.7031132851607209,0.7518346707756544
A,GPR119,0.0,-0.001682321458917881,-0.003364642917835762,0.0,0.0,0.31996220847622253,0.3571530949739324
A,HS3ST6,0.0,-0.001682321458917881,-0.003364642917835762,0.0,0.0,0.31996220847622253,0.3571530949739324
A,SLC22A24,0.0,-0.001682321458917881,-0.003364642917835762,0.0,0.0,0.31996220847622253,0.3571530949739324
A,CDC14C,0.0,-0.001682321458917881,-0.003364642917835762,0.0,0.0,0.31996220847622253,0.3571530949739324
A,CRP,0.0,-0.0016839054800565426,-0.003367810960113085,0.0,0.0,0.3199622084762229,0.3571530949739324
A,SIAH3,0.0035627061346192933,8.203930065818965e-05,-0.003398627533302914,5.4347826086956524e-05,0.021739130434782608,0.9849006379770481,1.0
A,PVALEF,0.003528052895412534,5.936827416418069e-05,-0.0034093163470841725,5.4347826086956524e-05,0.021739130434782608,0.9889877292459308,1.0
A,OXGR1,0.003497283358680339,-0.0018357260244330855,-0.003417063296237669,5.4347826086956524e-05,0.021739130434782608,0.6930757394261725,0.7418292046656225
A,CYLC1,0.0,-0.001711601564729871,-0.003423203129459742,0.0,0.0,0.3199622084762218,0.3571530949739324
A,TRIM40,0.0,-0.001711601564729871,-0.003423203129459742,0.0,0.0,0.3199622084762218,0.3571530949739324
A,PPP1R3A,0.0034619608413512925,-0.0018823965452719766,-0.003425341195899295,5.4347826086956524e-05,0.021739130434782608,0.6842931644546307,0.7331486424348289
A,KLRB1,0.006886263612197621,0.0017268137978205377,-0.0034326360165565454,0.00010869565217391305,0.043478260869565216,0.7793213081337199,0.8291137659955355
A,PTPRN,0.0,-0.0017171181435437623,-0.0034342362870875246,0.0,0.0,0.3199622084762224,0.3571530949739324
A,RPE65,0.0,-0.0017171181435437623,-0.0034342362870875246,0.0,0.0,0.3199622084762224,0.3571530949739324
A,OR2J3,0.0,-0.0017171181435437623,-0.0034342362870875246,0.0,0.0,0.3199622084762224,0.3571530949739324
A,GUCY2C,0.0,-0.0017217538795147355,-0.003443507759029471,0.0,0.0,0.3199622084762228,0.3571530949739324
A,PRPS1L1,0.0,-0.0017217538795147355,-0.003443507759029471,0.0,0.0,0.3199622084762228,0.3571530949739324
A,ITIH2,0.0,-0.0017218971391105586,-0.003443794278221117,0.0,0.0,0.3199622084762229,0.3571530949739324
A,ADGRA1,0.0,-0.0017218971391105586,-0.003443794278221117,0.0,0.0,0.3199622084762229,0.3571530949739324
A,LEP,0.0035862773795394785,7.059080680805628e-05,-0.003445095765923366,5.4347826086956524e-05,0.021739130434782608,0.987106737829729,1.0
A,TAAR5,0.0,-0.0017234633842418202,-0.0034469267684836403,0.0,0.0,0.31996220847622275,0.3571530949739324
A,TBC1D3E,0.007190782471773902,0.0018695508851570867,-0.0034516807014597283,0.00010869565217391305,0.043478260869565216,0.7512608391091523,0.8009616942535764
A,CELF4,0.0,-0.0017261569783458784,-0.003452313956691757,0.0,0.0,0.31996220847622253,0.3571530949739324
A,TFDP3,0.0,-0.0017261569783458784,-0.003452313956691757,0.0,0.0,0.31996220847622253,0.3571530949739324
A,CGB7,0.0,-0.0017261569783458784,-0.003452313956691757,0.0,0.0,0.31996220847622253,0.3571530949739324
A,TGM6,0.0,-0.0017270270151552767,-0.0034540540303105534,0.0,0.0,0.31996220847622253,0.3571530949739324
A,KRTAP5-5,0.0,-0.0017270270151552767,-0.0034540540303105534,0.0,0.0,0.31996220847622253,0.3571530949739324
A,KRTAP3-3,0.0,-0.0017270270151552767,-0.0034540540303105534,0.0,0.0,0.31996220847622253,0.3571530949739324
A,OR4K17,0.0,-0.001727033869322492,-0.003454067738644984,0.0,0.0,0.31996220847622253,0.3571530949739324
A,ADH1A,0.0,-0.001727033869322492,-0.003454067738644984,0.0,0.0,0.31996220847622253,0.3571530949739324
A,ETV3L,0.0,-0.001727033869322492,-0.003454067738644984,0.0,0.0,0.31996220847622253,0.3571530949739324
A,ADAM7,0.0,-0.0017276429652215983,-0.0034552859304431967,0.0,0.0,0.3199622084762224,0.3571530949739324
A,C1QTNF7,0.0,-0.0017276429652215983,-0.0034552859304431967,0.0,0.0,0.3199622084762224,0.3571530949739324
A,C5orf52,0.0,-0.0017276429652215983,-0.0034552859304431967,0.0,0.0,0.3199622084762224,0.3571530949739324
A,POTEM,0.0036252475093794287,-0.0018045943441334649,-0.003456169987466421,5.4347826086956524e-05,0.021739130434782608,0.7060100227676973,0.7547579460056376
A,TGM7,0.0035323775699430157,-0.0018053270609305195,-0.003459903292518464,5.4347826086956524e-05,0.021739130434782608,0.6996016565779882,0.7481228723881977
A,RD3L,0.003574477121780418,5.6890947995805966e-05,-0.0034606952257888062,5.4347826086956524e-05,0.021739130434782608,0.9895880843723367,1.0
A,GP9,0.0,-0.001730753990991572,-0.003461507981983144,0.0,0.0,0.31996220847622253,0.3571530949739324
A,IFNA17,0.0,-0.001730753990991572,-0.003461507981983144,0.0,0.0,0.31996220847622253,0.3571530949739324
A,KRTAP4-5,0.0,-0.0017342037087146617,-0.0034684074174293235,0.0,0.0,0.31996220847622253,0.3571530949739324
A,GLT6D1,0.0,-0.0017342037087146617,-0.0034684074174293235,0.0,0.0,0.31996220847622253,0.3571530949739324
A,OR1I1,0.0,-0.001737075876453127,-0.003474151752906254,0.0,0.0,0.3199622084762231,0.3571530949739324
A,TRDC,0.0,-0.001737075876453127,-0.003474151752906254,0.0,0.0,0.3199622084762231,0.3571530949739324
A,BHLHA9,0.0487460627349505,0.022635752767118357,-0.003474557200713789,0.0007608695652173912,0.2826086956521739,0.11234573668639689,0.13438995275343663
A,TINAG,0.0034573296078844575,-1.1355013363895713e-05,-0.003480039634612249,5.4347826086956524e-05,0.021739130434782608,0.9978647118284428,1.0
A,KCNK16,0.0,-0.0017400551839152412,-0.0034801103678304825,0.0,0.0,0.31996220847622203,0.3571530949739324
A,S100A7A,0.0,-0.0017400551839152412,-0.0034801103678304825,0.0,0.0,0.31996220847622203,0.3571530949739324
A,IGLC2,0.0,-0.0017400551839152412,-0.0034801103678304825,0.0,0.0,0.31996220847622203,0.3571530949739324
A,GPR33,0.0,-0.0017400551839152412,-0.0034801103678304825,0.0,0.0,0.31996220847622203,0.3571530949739324
A,OOSP4B,0.0,-0.0017400551839152412,-0.0034801103678304825,0.0,0.0,0.31996220847622203,0.3571530949739324
A,MEI4,0.0,-0.0017400551839152412,-0.0034801103678304825,0.0,0.0,0.31996220847622203,0.3571530949739324
A,MBL2,0.0,-0.001740923634023534,-0.003481847268047068,0.0,0.0,0.31996220847622253,0.3571530949739324
A,TPSB2,0.0,-0.001740923634023534,-0.003481847268047068,0.0,0.0,0.31996220847622253,0.3571530949739324
A,KRT75,0.0035627061346192933,-0.0017846434819747208,-0.003483848768639912,5.4347826086956524e-05,0.021739130434782608,0.7044548930403561,0.7532257850756892
A,APOB,0.0,-0.0017425276429024748,-0.0034850552858049495,0.0,0.0,0.31996220847622225,0.3571530949739324
A,IFNK,0.0,-0.0017425276429024748,-0.0034850552858049495,0.0,0.0,0.31996220847622225,0.3571530949739324
A,SCIMP,0.0,-0.0017425276429024748,-0.0034850552858049495,0.0,0.0,0.31996220847622225,0.3571530949739324
A,GPR141,0.0034917840640067087,2.042377086652978e-06,-0.0034876993098334028,5.4347826086956524e-05,0.021739130434782608,0.9996705884664926,1.0
A,FERD3L,0.0,-0.0017443878703978935,-0.003488775740795787,0.0,0.0,0.31996220847622203,0.3571530949739324
A,MS4A6E,0.0,-0.0017443878703978935,-0.003488775740795787,0.0,0.0,0.31996220847622203,0.3571530949739324
A,SMIM18,0.0,-0.0017443878703978935,-0.003488775740795787,0.0,0.0,0.31996220847622203,0.3571530949739324
A,KRTAP9-7,0.0,-0.0017453281290242919,-0.0034906562580485838,0.0,0.0,0.3199622084762228,0.3571530949739324
A,KRT76,0.0,-0.0017453281290242919,-0.0034906562580485838,0.0,0.0,0.3199622084762228,0.3571530949739324
A,SEC14L6,0.0,-0.0017453281290242919,-0.0034906562580485838,0.0,0.0,0.3199622084762228,0.3571530949739324
A,PSG11,0.0,-0.0017453281290242919,-0.0034906562580485838,0.0,0.0,0.3199622084762228,0.3571530949739324
A,SCYGR8,0.0,-0.0017453281290242919,-0.0034906562580485838,0.0,0.0,0.3199622084762228,0.3571530949739324
A,UGT2B10,0.0,-0.0017469441728162724,-0.003493888345632545,0.0,0.0,0.31996220847622264,0.3571530949739324
A,TAF11L12,0.0,-0.0017469441728162724,-0.003493888345632545,0.0,0.0,0.31996220847622264,0.3571530949739324
A,PRLHR,0.0,-0.0017487006297069398,-0.0034974012594138795,0.0,0.0,0.31996220847622253,0.3571530949739324
A,OR9Q1,0.0,-0.0017487006297069398,-0.0034974012594138795,0.0,0.0,0.31996220847622253,0.3571530949739324
A,H1FNT,0.0,-0.0017487006297069398,-0.0034974012594138795,0.0,0.0,0.31996220847622253,0.3571530949739324
A,C3orf56,0.0,-0.0017487006297069398,-0.0034974012594138795,0.0,0.0,0.31996220847622253,0.3571530949739324
A,CELA3B,0.0,-0.0017487006297069398,-0.0034974012594138795,0.0,0.0,0.31996220847622253,0.3571530949739324
A,SLC10A1,0.0,-0.0017520266315986775,-0.003504053263197355,0.0,0.0,0.31996220847622253,0.3571530949739324
A,OR7C1,0.0,-0.0017520266315986775,-0.003504053263197355,0.0,0.0,0.31996220847622253,0.3571530949739324
A,CLEC2A,0.0,-0.0017520266315986775,-0.003504053263197355,0.0,0.0,0.31996220847622253,0.3571530949739324
A,CYP2A7,0.0,-0.0017520266315986775,-0.003504053263197355,0.0,0.0,0.31996220847622253,0.3571530949739324
A,METTL21C,0.0,-0.001752402545410838,-0.003504805090821676,0.0,0.0,0.3199622084762224,0.3571530949739324
A,ABCC12,0.0,-0.001752402545410838,-0.003504805090821676,0.0,0.0,0.3199622084762224,0.3571530949739324
A,ABCA9,0.0,-0.001752402545410838,-0.003504805090821676,0.0,0.0,0.3199622084762224,0.3571530949739324
A,KRTAP1-4,0.0,-0.001752402545410838,-0.003504805090821676,0.0,0.0,0.3199622084762224,0.3571530949739324
A,KHDRBS2,0.0,-0.0017532011628679572,-0.0035064023257359144,0.0,0.0,0.3199622084762226,0.3571530949739324
A,MRAP,0.0,-0.0017532011628679572,-0.0035064023257359144,0.0,0.0,0.3199622084762226,0.3571530949739324
A,OR51F1,0.0,-0.0017532011628679572,-0.0035064023257359144,0.0,0.0,0.3199622084762226,0.3571530949739324
A,SSMEM1,0.010574028862055182,-0.00199841737257502,-0.003506597370733947,0.00016304347826086958,0.06521739130434782,0.7913327613190799,0.84116834330522
A,MEOX2,0.0035548600155735043,2.372506387229162e-05,-0.003507409887828921,5.4347826086956524e-05,0.021739130434782608,0.9956467481016259,1.0
A,UGT1A5,0.0,-0.0017557064649540376,-0.0035114129299080752,0.0,0.0,0.31996220847622253,0.3571530949739324
A,PPIAL4A,0.0,-0.0017557064649540376,-0.0035114129299080752,0.0,0.0,0.31996220847622253,0.3571530949739324
A,UGT2A3,0.0,-0.0017569168778808772,-0.0035138337557617545,0.0,0.0,0.31996220847622253,0.3571530949739324
A,AFM,0.0,-0.001757183325950809,-0.003514366651901618,0.0,0.0,0.3199622084762224,0.3571530949739324
A,PADI6,0.0,-0.001757183325950809,-0.003514366651901618,0.0,0.0,0.3199622084762224,0.3571530949739324
A,NTSR2,0.0,-0.0017587696948505455,-0.003517539389701091,0.0,0.0,0.31996220847622203,0.3571530949739324
A,LIPK,0.0,-0.0017587696948505455,-0.003517539389701091,0.0,0.0,0.31996220847622203,0.3571530949739324
A,OR5M1,0.0,-0.0017587696948505455,-0.003517539389701091,0.0,0.0,0.31996220847622203,0.3571530949739324
A,SFTPB,0.0035720204184094538,2.7072345292743563e-05,-0.0035178757278239666,5.4347826086956524e-05,0.021739130434782608,0.9950554236618563,1.0
A,PPY,0.006899852852128658,0.0016897039376257035,-0.003520444976877251,0.00010869565217391305,0.043478260869565216,0.7664155365049177,0.816039247273678
A,APOA4,0.0,-0.001761122259363394,-0.003522244518726788,0.0,0.0,0.31996220847622203,0.3571530949739324
A,MMP27,0.0,-0.001761122259363394,-0.003522244518726788,0.0,0.0,0.31996220847622203,0.3571530949739324
A,A1CF,0.0,-0.001761122259363394,-0.003522244518726788,0.0,0.0,0.31996220847622203,0.3571530949739324
A,GDF6,0.0,-0.001761122259363394,-0.003522244518726788,0.0,0.0,0.31996220847622203,0.3571530949739324
A,CLEC20A,0.0,-0.001761122259363394,-0.003522244518726788,0.0,0.0,0.31996220847622203,0.3571530949739324
A,RRAGC,5.691361635218866,0.0005592113204029303,-0.0035225427633163164,0.6046739130433229,0.45652173913043476,0.9643996252701749,1.0
A,GRM6,0.0,-0.0017630887385022445,-0.003526177477004489,0.0,0.0,0.31996220847622264,0.3571530949739324
A,TCEAL7,0.0,-0.0017630887385022445,-0.003526177477004489,0.0,0.0,0.31996220847622264,0.3571530949739324
A,TMEM196,0.0,-0.0017632363867887385,-0.003526472773577477,0.0,0.0,0.31996220847622253,0.3571530949739324
A,OR51E1,0.0,-0.0017632363867887385,-0.003526472773577477,0.0,0.0,0.31996220847622253,0.3571530949739324
A,SHCBP1L,0.0,-0.0017633187551237804,-0.003526637510247561,0.0,0.0,0.3199622084762228,0.3571530949739324
A,TMEM108,0.0,-0.0017639360680846165,-0.003527872136169233,0.0,0.0,0.31996220847622203,0.3571530949739324
A,FAM218A,0.0,-0.0017639360680846165,-0.003527872136169233,0.0,0.0,0.31996220847622203,0.3571530949739324
A,GPR4,0.02093905777639002,0.006898554091844585,-0.0035301284504521135,0.00032608695652173916,0.13043478260869565,0.46368749030945106,0.5064246719255735
A,ERMN,0.0,-0.0017674737395958664,-0.003534947479191733,0.0,0.0,0.31996220847622203,0.3571530949739324
A,APOF,0.0,-0.0017674737395958664,-0.003534947479191733,0.0,0.0,0.31996220847622203,0.3571530949739324
A,SYT10,0.0,-0.0017774723616341863,-0.0035549447232683727,0.0,0.0,0.31996220847622203,0.3571530949739324
A,OR10AD1,0.0,-0.0017774723616341863,-0.0035549447232683727,0.0,0.0,0.31996220847622203,0.3571530949739324
A,SPP2,0.0,-0.0017790222876869779,-0.0035580445753739557,0.0,0.0,0.3199622084762224,0.3571530949739324
A,UNCX,0.0,-0.0017790222876869779,-0.0035580445753739557,0.0,0.0,0.3199622084762224,0.3571530949739324
A,APOBEC2,0.010539978172760778,0.003490622892504753,-0.0035587323877512723,0.00016304347826086958,0.06521739130434782,0.613607392628941,0.6625486953852344
A,CFHR4,0.0,-0.0017807498087271279,-0.0035614996174542558,0.0,0.0,0.3199622084762224,0.3571530949739324
A,OR5B17,0.0,-0.0017807498087271279,-0.0035614996174542558,0.0,0.0,0.3199622084762224,0.3571530949739324
A,CLEC6A,0.0,-0.0017807498087271279,-0.0035614996174542558,0.0,0.0,0.3199622084762224,0.3571530949739324
A,ZNF705G,0.0,-0.0017807498087271279,-0.0035614996174542558,0.0,0.0,0.3199622084762224,0.3571530949739324
A,CRHR1,0.0071359216777482914,0.0017859833770338578,-0.003563954923680576,0.00010869565217391305,0.043478260869565216,0.7609597273722484,0.8107891587553109
A,LUZP4,0.0,-0.0017823490652348827,-0.0035646981304697655,0.0,0.0,0.3199622084762229,0.3571530949739324
A,KCNA7,0.0,-0.0017823490652348827,-0.0035646981304697655,0.0,0.0,0.3199622084762229,0.3571530949739324
A,GATA4,0.0,-0.0017823490652348827,-0.0035646981304697655,0.0,0.0,0.3199622084762229,0.3571530949739324
A,LRRC52,0.0,-0.0017823490652348827,-0.0035646981304697655,0.0,0.0,0.3199622084762229,0.3571530949739324
A,DEFB128,0.0,-0.0017823490652348827,-0.0035646981304697655,0.0,0.0,0.3199622084762229,0.3571530949739324
A,OR52M1,0.0,-0.0017823490652348827,-0.0035646981304697655,0.0,0.0,0.3199622084762229,0.3571530949739324
A,NANOGNB,0.0,-0.0017823490652348827,-0.0035646981304697655,0.0,0.0,0.3199622084762229,0.3571530949739324
A,AQP9,0.0,-0.0017861539864868173,-0.0035723079729736346,0.0,0.0,0.31996220847622203,0.3571530949739324
A,PAGE3,0.0,-0.0017861539864868173,-0.0035723079729736346,0.0,0.0,0.31996220847622203,0.3571530949739324
A,NUTM2G,0.0033722707827693195,-0.00010407281215921811,-0.0035804164070877558,5.4347826086956524e-05,0.021739130434782608,0.9801197341455531,1.0
A,NOBOX,0.0,-0.0017926835284146638,-0.0035853670568293276,0.0,0.0,0.31996220847622264,0.3571530949739324
A,DRD1,0.0,-0.003532738712329905,-0.0035853670568293276,0.0,0.0,0.15847736427180498,0.18709860327770747
A,MT1H,0.0,-0.0017926835284146638,-0.0035853670568293276,0.0,0.0,0.31996220847622264,0.3571530949739324
A,DOK6,0.0,-0.0017926835284146638,-0.0035853670568293276,0.0,0.0,0.31996220847622264,0.3571530949739324
A,SPATA31A3,0.0,-0.0017926835284146638,-0.0035853670568293276,0.0,0.0,0.31996220847622264,0.3571530949739324
A,DLK1,0.00691710788485794,-0.00018013185311503178,-0.003586699561727329,0.00010869565217391305,0.043478260869565216,0.9759759436162714,1.0
A,IFNL2,0.0,-0.0017956890346740538,-0.0035913780693481077,0.0,0.0,0.3199622084762226,0.3571530949739324
A,APOC3,0.0,-0.0018027145075056865,-0.003605429015011373,0.0,0.0,0.31996220847622275,0.3571530949739324
A,OBP2A,0.0,-0.0018027145075056865,-0.003605429015011373,0.0,0.0,0.31996220847622275,0.3571530949739324
A,CLDN14,0.0,-0.0018027145075056865,-0.003605429015011373,0.0,0.0,0.31996220847622275,0.3571530949739324
A,LRRC70,0.0,-0.0018027145075056865,-0.003605429015011373,0.0,0.0,0.31996220847622275,0.3571530949739324
A,LCE1C,0.0,-0.0018027145075056865,-0.003605429015011373,0.0,0.0,0.31996220847622275,0.3571530949739324
A,C1orf68,0.0,-0.0018027145075056865,-0.003605429015011373,0.0,0.0,0.31996220847622275,0.3571530949739324
A,CDH9,0.0,-0.0018039312831417873,-0.0036078625662835746,0.0,0.0,0.31996220847622303,0.3571530949739324
A,MYOD1,0.0,-0.0018039312831417873,-0.0036078625662835746,0.0,0.0,0.31996220847622303,0.3571530949739324
A,OR3A3,0.0,-0.0018039312831417873,-0.0036078625662835746,0.0,0.0,0.31996220847622303,0.3571530949739324
A,CCKAR,0.0,-0.0018039312831417873,-0.0036078625662835746,0.0,0.0,0.31996220847622303,0.3571530949739324
A,TMEM174,0.0,-0.0018039312831417873,-0.0036078625662835746,0.0,0.0,0.31996220847622303,0.3571530949739324
A,ANGPTL7,0.0,-0.0035563338285526254,-0.0036078625662835746,0.0,0.0,0.1584748414203745,0.18709860327770747
A,MOS,0.0,-0.0018059105711243685,-0.003611821142248737,0.0,0.0,0.31996220847622203,0.3571530949739324
A,CLDN34,0.0,-0.0018059105711243685,-0.003611821142248737,0.0,0.0,0.31996220847622203,0.3571530949739324
A,OR14A2,0.0,-0.0018059105711243685,-0.003611821142248737,0.0,0.0,0.31996220847622203,0.3571530949739324
A,SIGLEC14,0.0,-0.0018059105711243685,-0.003611821142248737,0.0,0.0,0.31996220847622203,0.3571530949739324
A,WFDC6,0.0034753591117139843,-6.905190911849022e-05,-0.0036134629299509648,5.4347826086956524e-05,0.021739130434782608,0.9871532817357377,1.0
A,LCE1A,0.0,-0.0018073189096757295,-0.003614637819351459,0.0,0.0,0.3199622084762219,0.3571530949739324
A,OR52B6,0.0,-0.0018073189096757295,-0.003614637819351459,0.0,0.0,0.3199622084762219,0.3571530949739324
A,MAP3K19,0.006871020594044651,0.0016272851453497782,-0.003616450303345095,0.00010869565217391305,0.043478260869565216,0.7745003477495219,0.8242213577285036
A,SLC17A6,0.0,-0.0018094496542442845,-0.003618899308488569,0.0,0.0,0.3199622084762226,0.3571530949739324
A,SLC22A10,0.0,-0.0018094496542442845,-0.003618899308488569,0.0,0.0,0.3199622084762226,0.3571530949739324
A,DRD5,0.010639812814441159,0.0016356093226611943,-0.0036270263405244006,0.00016304347826086958,0.06521739130434782,0.8204036687247712,0.8706219189461857
A,OR4N2,0.0,-0.0018141940821251384,-0.0036283881642502768,0.0,0.0,0.3199622084762229,0.3571530949739324
A,OR51T1,0.0,-0.0018141940821251384,-0.0036283881642502768,0.0,0.0,0.3199622084762229,0.3571530949739324
A,OR5AK2,0.0,-0.0018141940821251384,-0.0036283881642502768,0.0,0.0,0.3199622084762229,0.3571530949739324
A,AC187653.1,0.0,-0.0018141940821251384,-0.0036283881642502768,0.0,0.0,0.3199622084762229,0.3571530949739324
A,TMEM247,0.0,-0.0018141940821251384,-0.0036283881642502768,0.0,0.0,0.3199622084762229,0.3571530949739324
A,TECTB,0.0,-0.0018149970919951162,-0.0036299941839902324,0.0,0.0,0.31996220847622153,0.3571530949739324
A,OR11H6,0.0,-0.0018149970919951162,-0.0036299941839902324,0.0,0.0,0.31996220847622153,0.3571530949739324
A,ANKRD30B,0.0,-0.0018149970919951162,-0.0036299941839902324,0.0,0.0,0.31996220847622153,0.3571530949739324
A,OR13J1,0.0,-0.0018157595584133962,-0.0036315191168267923,0.0,0.0,0.31996220847622253,0.3571530949739324
A,KRT26,0.0,-0.0018157595584133962,-0.0036315191168267923,0.0,0.0,0.31996220847622253,0.3571530949739324
A,LGALS2,0.006911744614990973,-0.00022543691669235557,-0.003631687642495389,0.00010869565217391305,0.043478260869565216,0.9699763098488174,1.0
