target_gene,dataset_id,cell_context,variant_id,perturbation_modality,present,source_target_name,n_cells,n_guides,knockdown_efficiency,source_url
IFI27L2,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFI27L2,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFI27L2,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFI27L2,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFI27L2,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFI27L2,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFI27L2,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IFI27L2,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IFI27L2,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IFNAR2,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
IFNAR2,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,IFNAR2,,,,https://zenodo.org/records/13350497
IFNAR2,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IFNAR2,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IFNAR2,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IFNAR2,jiang2025,A549,jiang_author,CRISPRi,1,IFNAR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNAR2,jiang2025,MCF7,jiang_author,CRISPRi,1,IFNAR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNAR2,jiang2025,HT29,jiang_author,CRISPRi,1,IFNAR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNAR2,jiang2025,HAP1,jiang_author,CRISPRi,1,IFNAR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNAR2,jiang2025,BxPC3,jiang_author,CRISPRi,1,IFNAR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNAR2,jiang2025,K562,jiang_author,CRISPRi,1,IFNAR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNAR2,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IFNAR2,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IFNAR2,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IFNGR2,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
IFNGR2,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,IFNGR2,,,,https://zenodo.org/records/13350497
IFNGR2,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IFNGR2,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IFNGR2,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IFNGR2,jiang2025,A549,jiang_author,CRISPRi,1,IFNGR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNGR2,jiang2025,MCF7,jiang_author,CRISPRi,1,IFNGR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNGR2,jiang2025,HT29,jiang_author,CRISPRi,1,IFNGR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNGR2,jiang2025,HAP1,jiang_author,CRISPRi,1,IFNGR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNGR2,jiang2025,BxPC3,jiang_author,CRISPRi,1,IFNGR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNGR2,jiang2025,K562,jiang_author,CRISPRi,1,IFNGR2,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IFNGR2,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IFNGR2,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IFNGR2,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IL10RB,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
IL10RB,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,IL10RB,,,,https://zenodo.org/records/13350497
IL10RB,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IL10RB,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IL10RB,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IL10RB,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IL10RB,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IL10RB,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IL10RB,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IL10RB,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IL10RB,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IL10RB,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IL10RB,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IL10RB,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IREB2,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
IREB2,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,IREB2,,,,https://zenodo.org/records/13350497
IREB2,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IREB2,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IREB2,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
IREB2,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IREB2,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IREB2,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IREB2,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IREB2,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IREB2,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
IREB2,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IREB2,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
IREB2,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KDM5A,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
KDM5A,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,KDM5A,,,,https://zenodo.org/records/13350497
KDM5A,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KDM5A,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KDM5A,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KDM5A,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KDM5A,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KDM5A,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KDM5A,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KDM5A,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KDM5A,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KDM5A,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KDM5A,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KDM5A,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KHDRBS1,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
KHDRBS1,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,KHDRBS1,,,,https://zenodo.org/records/13350497
KHDRBS1,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KHDRBS1,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KHDRBS1,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KHDRBS1,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHDRBS1,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHDRBS1,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHDRBS1,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHDRBS1,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHDRBS1,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHDRBS1,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KHDRBS1,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KHDRBS1,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KHSRP,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
KHSRP,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,KHSRP,,,,https://zenodo.org/records/13350497
KHSRP,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KHSRP,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KHSRP,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KHSRP,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHSRP,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHSRP,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHSRP,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHSRP,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHSRP,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KHSRP,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KHSRP,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KHSRP,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KIF21B,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
KIF21B,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KIF21B,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KIF21B,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KIF21B,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KIF21B,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF21B,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF21B,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF21B,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF21B,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF21B,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF21B,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KIF21B,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KIF21B,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KIF2A,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
KIF2A,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,KIF2A,,,,https://zenodo.org/records/13350497
KIF2A,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KIF2A,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KIF2A,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KIF2A,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF2A,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF2A,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF2A,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF2A,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF2A,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KIF2A,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KIF2A,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KIF2A,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
KMT2A,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
KMT2A,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,KMT2A,,,,https://zenodo.org/records/13350497
KMT2A,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KMT2A,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KMT2A,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
KMT2A,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KMT2A,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KMT2A,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KMT2A,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KMT2A,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KMT2A,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
KMT2A,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
