cell_id,context,ntc_id,total_counts,n_genes_by_counts,pct_counts_mt,good_turing_unseen_pct
A_ctrl_010997,A,non-targeting-68,12964.0,5094,0.47824746,17.69515581610614
A_ctrl_010998,A,non-targeting-68,21739.0,6308,0.53820324,10.235061410368463
A_ctrl_010999,A,non-targeting-68,12542.0,5078,0.31892842,18.88056131398501
A_ctrl_011000,A,non-targeting-68,22100.0,6223,0.61085975,9.891402714932127
A_ctrl_011001,A,non-targeting-68,29249.0,6998,0.14701357,7.261786727751376
A_ctrl_011002,A,non-targeting-68,16562.0,5621,0.3320855,13.615505373747132
A_ctrl_011003,A,non-targeting-68,24046.0,6658,0.37428263,9.327954753389337
A_ctrl_011004,A,non-targeting-68,21046.0,6148,0.4703982,10.529316734771452
A_ctrl_011005,A,non-targeting-68,17817.0,5823,0.101027116,13.094235842173205
A_ctrl_011006,A,non-targeting-68,30801.0,7135,0.23375864,6.902373299568196
A_ctrl_011007,A,non-targeting-68,15729.0,5849,0.54040307,16.205734630300718
A_ctrl_011008,A,non-targeting-68,14522.0,5427,0.3580774,15.85869714915301
A_ctrl_011009,A,non-targeting-68,14923.0,5361,0.3350533,15.258326073845742
A_ctrl_011010,A,non-targeting-68,19766.0,6076,0.2529596,11.580491753516139
A_ctrl_011011,A,non-targeting-68,31931.0,7566,0.16285114,6.914910275281075
A_ctrl_011012,A,non-targeting-68,28445.0,6804,0.33749342,7.533837229741606
A_ctrl_011013,A,non-targeting-68,26563.0,6570,0.2672891,7.860557918909762
A_ctrl_011014,A,non-targeting-68,34251.0,6595,0.26568568,5.5326851770751215
A_ctrl_011015,A,non-targeting-68,29681.0,6714,0.38408408,6.394663252585829
A_ctrl_011016,A,non-targeting-68,32352.0,7170,0.25037092,6.25
A_ctrl_011017,A,non-targeting-68,12770.0,5061,0.6577917,18.394675019577132
A_ctrl_011018,A,non-targeting-68,17553.0,5789,0.028485158,12.977838546117473
A_ctrl_011019,A,non-targeting-68,25453.0,6824,0.33394885,8.80053431815503
A_ctrl_011020,A,non-targeting-68,27643.0,6713,0.3255797,7.5787722027276345
A_ctrl_011021,A,non-targeting-68,22233.0,6426,0.38231456,9.971663743084603
A_ctrl_011022,A,non-targeting-68,44842.0,7748,0.2698363,3.8936711119040184
A_ctrl_011023,A,non-targeting-68,15187.0,5408,0.072430365,14.88773292947916
A_ctrl_011024,A,non-targeting-68,37307.0,7495,0.20907605,5.111641246950974
A_ctrl_011025,A,non-targeting-68,27999.0,6804,0.54644805,7.571698989249616
A_ctrl_011026,A,non-targeting-68,32899.0,7176,0.7629411,5.8178060123408
A_ctrl_011027,A,non-targeting-68,17488.0,5676,0.21157365,12.682982616651419
A_ctrl_011028,A,non-targeting-68,19702.0,6438,0.8882347,12.597705816668359
A_ctrl_011029,A,non-targeting-68,48793.0,8149,0.65583175,3.5886295165290103
A_ctrl_011030,A,non-targeting-68,18521.0,5876,1.679175,11.748825657361914
A_ctrl_011031,A,non-targeting-68,12151.0,5019,0.34565058,20.03127314624311
A_ctrl_011032,A,non-targeting-68,44907.0,7859,0.6747278,4.05727392166032
A_ctrl_011033,A,non-targeting-68,15922.0,5618,0.18213792,14.577314407737722
A_ctrl_011034,A,non-targeting-68,26139.0,6727,0.49734116,8.133440452963006
A_ctrl_011035,A,non-targeting-68,13171.0,5395,0.44795382,18.555918305367854
A_ctrl_011036,A,non-targeting-68,12769.0,5252,0.22711253,19.390711880335186
A_ctrl_011037,A,non-targeting-68,27665.0,6906,0.10482559,7.78239652991144
A_ctrl_011038,A,non-targeting-68,13357.0,5377,0.4117691,18.716777719547803
A_ctrl_011039,A,non-targeting-68,29518.0,7110,0.19310252,7.466630530523748
A_ctrl_011040,A,non-targeting-68,18453.0,6175,0.8508102,12.96808107082859
A_ctrl_011041,A,non-targeting-68,25575.0,6708,0.28152493,8.211143695014663
A_ctrl_011042,A,non-targeting-68,16351.0,5510,0.110085,13.546572075102441
A_ctrl_011043,A,non-targeting-68,9408.0,4464,0.031887755,25.03188775510204
A_ctrl_011044,A,non-targeting-68,19400.0,6061,0.24226804,11.84020618556701
A_ctrl_011045,A,non-targeting-68,33572.0,7241,0.318718,5.891814607410938
A_ctrl_011046,A,non-targeting-68,12015.0,4910,0.09987516,19.409071993341655
A_ctrl_011047,A,non-targeting-68,19867.0,6222,0.15603764,11.546786127749535
A_ctrl_011048,A,non-targeting-68,34510.0,7358,0.52448565,5.899739206027238
A_ctrl_011049,A,non-targeting-68,13734.0,5303,0.24756078,17.394786660841707
A_ctrl_011050,A,non-targeting-68,16045.0,5565,0.68557185,14.085384855095045
A_ctrl_011051,A,non-targeting-68,32459.0,7258,0.1263132,6.207831418096676
A_ctrl_011052,A,non-targeting-68,14221.0,5313,0.82975876,16.22248787005133
A_ctrl_011053,A,non-targeting-68,25104.0,6773,0.13543658,9.23757170172084
A_ctrl_011054,A,non-targeting-68,15685.0,5697,0.1785145,15.435129104239719
A_ctrl_011055,A,non-targeting-68,17497.0,5844,0.32577014,13.26513116534263
A_ctrl_011056,A,non-targeting-68,18249.0,5945,0.18083183,12.619869581894898
A_ctrl_011057,A,non-targeting-68,20738.0,6312,0.56900376,11.07146301475552
A_ctrl_011058,A,non-targeting-68,9129.0,4204,0.18621974,25.314930441450322
A_ctrl_011059,A,non-targeting-68,9990.0,4364,0.5205205,22.12212212212212
A_ctrl_011060,A,non-targeting-68,23790.0,6649,0.16813786,9.894913829340059
A_ctrl_011061,A,non-targeting-68,24396.0,6274,0.13526808,8.181669126086243
A_ctrl_011062,A,non-targeting-68,26794.0,6867,0.40307528,8.221989997760693
A_ctrl_011063,A,non-targeting-68,18970.0,6119,0.85925144,12.693726937269373
A_ctrl_011064,A,non-targeting-68,20601.0,6231,0.37862238,10.834425513324597
A_ctrl_011065,A,non-targeting-68,11224.0,4751,0.222737,21.284746970776908
A_ctrl_011066,A,non-targeting-68,12991.0,5126,0.42337003,18.312678007851588
A_ctrl_011067,A,non-targeting-68,9718.0,4378,0.19551349,23.667421280098786
A_ctrl_011068,A,non-targeting-68,8513.0,3890,0.0587337,24.38623282039234
A_ctrl_011069,A,non-targeting-68,9756.0,4347,0.7277573,22.990979909799098
A_ctrl_011070,A,non-targeting-68,23987.0,6550,0.5586359,9.413432275816067
A_ctrl_011071,A,non-targeting-68,20210.0,6145,0.7273627,11.415141019297378
A_ctrl_011072,A,non-targeting-68,10159.0,4534,0.49217442,22.79751944088985
A_ctrl_011073,A,non-targeting-68,17707.0,5874,0.1411871,13.418422092957588
A_ctrl_011074,A,non-targeting-68,9515.0,4506,0.6936416,24.95007882291119
A_ctrl_011075,A,non-targeting-68,11701.0,4751,0.44440645,19.66498589864114
A_ctrl_011076,A,non-targeting-68,17285.0,5775,0.6074631,13.219554527046572
A_ctrl_011077,A,non-targeting-68,19341.0,6256,0.21715528,12.181376350757459
A_ctrl_011078,A,non-targeting-68,24439.0,6653,0.2823356,9.341626089447194
A_ctrl_011079,A,non-targeting-68,19606.0,6003,0.24992348,11.649495052534938
A_ctrl_011080,A,non-targeting-68,25341.0,6836,1.2825066,8.646067637425515
A_ctrl_011081,A,non-targeting-68,42664.0,7733,0.15469718,4.317457341083818
A_ctrl_011082,A,non-targeting-68,30999.0,7632,0.793574,7.242169102229104
A_ctrl_011083,A,non-targeting-68,24726.0,6762,0.6713581,9.265550432742861
A_ctrl_011084,A,non-targeting-68,17917.0,5759,0.23441423,12.719763353239939
A_ctrl_011085,A,non-targeting-68,27685.0,7116,0.20588768,8.05851544157486
A_ctrl_011086,A,non-targeting-68,28973.0,6808,0.62126803,6.989265868222138
A_ctrl_011087,A,non-targeting-68,26432.0,6885,0.28753027,8.501059322033898
A_ctrl_011088,A,non-targeting-68,16170.0,5737,0.25355598,14.607297464440322
A_ctrl_011089,A,non-targeting-68,19281.0,6007,0.20745811,11.716197292671541
A_ctrl_011090,A,non-targeting-68,33289.0,7212,0.22529964,6.017002613475923
A_ctrl_011091,A,non-targeting-68,22687.0,6408,0.63913256,9.776524000528937
A_ctrl_011092,A,non-targeting-68,21319.0,6407,0.2720578,11.074628265866128
A_ctrl_011093,A,non-targeting-68,18438.0,5861,0.8081137,12.512203058900097
A_ctrl_011094,A,non-targeting-68,14299.0,5218,0.5175187,15.686411637177425
A_ctrl_011095,A,non-targeting-68,4326.0,2816,0.43920478,45.168747110494685
A_ctrl_011096,A,non-targeting-68,21786.0,6327,0.06426145,10.424125585238226
A_ctrl_011097,A,non-targeting-68,22342.0,6433,0.12980036,10.043863575328977
A_ctrl_011098,A,non-targeting-68,20408.0,6166,0.24010192,11.2749901999216
A_ctrl_011099,A,non-targeting-68,17625.0,5845,0.30638298,13.40709219858156
A_ctrl_011100,A,non-targeting-68,15285.0,5416,0.058881257,15.178279358848544
A_ctrl_011101,A,non-targeting-68,35793.0,7547,0.673316,5.57092168859833
A_ctrl_011102,A,non-targeting-68,22174.0,6463,0.09019573,10.58446829620276
A_ctrl_011103,A,non-targeting-68,6224.0,3411,0.048200514,33.08161953727507
A_ctrl_011104,A,non-targeting-68,18267.0,5824,0.16970493,12.21328077954782
A_ctrl_011105,A,non-targeting-68,10110.0,4377,0.47477746,21.513353115727003
A_ctrl_011106,A,non-targeting-68,32786.0,7167,0.518514,5.956810833892515
A_ctrl_011107,A,non-targeting-68,12021.0,5118,0.1996506,21.088095832293487
A_ctrl_011108,A,non-targeting-68,26324.0,6658,0.3570886,7.947120498404498
A_ctrl_011109,A,non-targeting-68,16955.0,5604,0.117959306,13.435564730168092
A_ctrl_011110,A,non-targeting-68,22525.0,6444,0.91009986,10.153163152053274
A_ctrl_011111,A,non-targeting-68,20354.0,6139,0.3635649,11.162425076152108
A_ctrl_011112,A,non-targeting-68,24800.0,6798,0.22580644,9.286290322580646
A_ctrl_011113,A,non-targeting-68,16088.0,5676,0.55942315,14.737692690203879
A_ctrl_011114,A,non-targeting-68,30670.0,7026,1.385719,6.843821323769156
A_ctrl_011115,A,non-targeting-68,17390.0,6023,0.33927545,14.128809660724555
A_ctrl_011116,A,non-targeting-68,25534.0,6618,0.19581735,8.279157202161823
A_ctrl_011117,A,non-targeting-68,34297.0,7238,0.2974021,5.863486602326734
A_ctrl_011118,A,non-targeting-68,27475.0,6679,0.53867155,7.439490445859873
A_ctrl_011119,A,non-targeting-68,6697.0,3537,0.6420786,30.998954755860833
A_ctrl_011120,A,non-targeting-68,27320.0,6915,0.124450944,8.133235724743777
A_ctrl_011121,A,non-targeting-68,14941.0,5376,0.31457064,15.547821430961783
A_ctrl_011122,A,non-targeting-68,32844.0,7243,0.28620145,6.156375593715747
A_ctrl_011123,A,non-targeting-68,31575.0,7292,0.1615202,6.457640538400633
A_ctrl_011124,A,non-targeting-68,22341.0,6230,0.28199273,9.677274965310415
A_ctrl_011125,A,non-targeting-68,15622.0,5597,0.23044425,15.017283318397132
A_ctrl_011126,A,non-targeting-68,12685.0,4896,0.18919985,17.25660228616476
A_ctrl_011127,A,non-targeting-68,17855.0,5973,0.5208625,13.144777373284795
A_ctrl_011128,A,non-targeting-68,24274.0,6163,0.1441872,8.70066738073659
A_ctrl_011129,A,non-targeting-68,42390.0,7792,0.37272942,4.3241330502477
A_ctrl_011130,A,non-targeting-68,30638.0,7211,0.70174295,6.8313858606958675
A_ctrl_011131,A,non-targeting-68,21546.0,5979,0.11138959,9.514527058386708
A_ctrl_011132,A,non-targeting-68,19625.0,6038,0.36178344,11.40891719745223
A_ctrl_011133,A,non-targeting-68,18357.0,6173,0.07081767,13.569755406656862
A_ctrl_011134,A,non-targeting-68,21377.0,6230,0.6549095,10.099639799784816
A_ctrl_011135,A,non-targeting-68,31103.0,6944,0.41153586,6.439893257885092
A_ctrl_011136,A,non-targeting-68,30403.0,7160,0.1874815,6.93681544584416
A_ctrl_011137,A,non-targeting-68,49245.0,8029,0.35333535,3.474464412630724
A_ctrl_011138,A,non-targeting-68,20743.0,6244,0.8243745,10.977197126741551
A_ctrl_011139,A,non-targeting-68,38015.0,7538,0.21044326,4.669209522556885
A_ctrl_011140,A,non-targeting-68,35989.0,7415,0.31120622,5.537803217649837
A_ctrl_011141,A,non-targeting-68,24198.0,6561,0.6446814,8.835440945532689
A_ctrl_011142,A,non-targeting-68,21103.0,6106,0.49282095,10.083874330663887
A_ctrl_011143,A,non-targeting-68,29619.0,7105,0.3578784,7.279111381208009
A_ctrl_011144,A,non-targeting-68,20830.0,6486,0.13442151,11.123379740758521
A_ctrl_011145,A,non-targeting-68,11289.0,4710,0.0885818,20.471255204181062
A_ctrl_011146,A,non-targeting-68,15369.0,5455,0.12362548,15.394625544928102
A_ctrl_011147,A,non-targeting-68,12516.0,4995,0.43144774,18.400447427293066
A_ctrl_011148,A,non-targeting-68,19782.0,6194,0.15165302,12.157516934587
A_ctrl_011149,A,non-targeting-68,9326.0,4275,0.27879047,23.568518121381086
A_ctrl_011150,A,non-targeting-68,6744.0,3673,0.059311982,32.51779359430605
A_ctrl_011151,A,non-targeting-68,10825.0,4837,0.33256352,22.337182448036952
A_ctrl_011152,A,non-targeting-68,21304.0,6364,0.6571536,10.866503942921517
A_ctrl_011153,A,non-targeting-68,13595.0,5058,0.4707613,16.035307098197865
A_ctrl_011154,A,non-targeting-68,24444.0,6534,0.31091475,8.443789887088856
A_ctrl_011155,A,non-targeting-68,12773.0,5060,0.031316057,18.124168167227747
A_ctrl_011156,A,non-targeting-68,23450.0,6418,0.2686567,9.377398720682303
A_ctrl_011157,A,non-targeting-68,32633.0,7162,0.9223792,6.091992768056875
A_ctrl_011158,A,non-targeting-68,22387.0,6339,0.25014517,9.697592352704694
A_ctrl_011159,A,non-targeting-68,26725.0,6630,0.28437793,8.029934518241348
A_ctrl_011160,A,non-targeting-68,23369.0,6677,0.14549188,9.799306773931276
A_ctrl_011161,A,non-targeting-68,20237.0,6302,0.3063695,11.987942876908633
A_ctrl_011162,A,non-targeting-68,28762.0,7038,1.0847646,7.509908907586398
A_ctrl_011163,A,non-targeting-68,15309.0,5253,0.17636684,14.331439022797047
A_ctrl_011164,A,non-targeting-68,25588.0,6932,0.16023137,8.758011567922464
A_ctrl_011165,A,non-targeting-68,25536.0,6599,1.2531328,8.153195488721805
A_ctrl_011166,A,non-targeting-68,28593.0,6817,0.33574653,7.190571118805302
A_ctrl_011167,A,non-targeting-68,14430.0,5535,0.13860014,16.68052668052668
A_ctrl_011168,A,non-targeting-68,14322.0,5650,0.28627285,17.748917748917748
A_ctrl_011169,A,non-targeting-68,20102.0,6124,0.049746294,11.257586309819919
A_ctrl_011170,A,non-targeting-68,40849.0,7762,0.2668364,4.4162647800435755
A_ctrl_011171,A,non-targeting-68,16941.0,5762,0.07673691,13.399445133109026
A_ctrl_011172,A,non-targeting-68,26573.0,6621,0.17687127,7.8011515448011135
A_ctrl_011173,A,non-targeting-68,23688.0,6623,0.31239447,9.667342114150625
A_ctrl_011174,A,non-targeting-68,32608.0,6922,0.32200688,6.4493375858684985
A_ctrl_011175,A,non-targeting-68,32828.0,7281,0.20409405,5.949189716096016
A_ctrl_011176,A,non-targeting-68,19513.0,6163,0.40485832,11.71014195664429
A_ctrl_011177,A,non-targeting-68,24423.0,6535,0.75338817,9.065225402284732
A_ctrl_011178,A,non-targeting-68,14051.0,5216,0.32737884,16.51839726709843
A_ctrl_011179,A,non-targeting-68,14823.0,5638,0.2428658,16.494636713215947
A_ctrl_011180,A,non-targeting-68,30107.0,7173,0.1727173,6.845584083435746
A_ctrl_011181,A,non-targeting-68,37893.0,7446,0.35362732,5.190932362177711
A_ctrl_011182,A,non-targeting-68,42473.0,7719,0.45440635,4.2332776116591715
A_ctrl_011183,A,non-targeting-68,47070.0,8071,0.4376461,3.9834289356277885
A_ctrl_011184,A,non-targeting-68,24374.0,6714,0.34873223,9.116271436776893
A_ctrl_011185,A,non-targeting-68,21513.0,6110,0.09296704,9.91958350764654
A_ctrl_011186,A,non-targeting-68,19883.0,6250,0.7695016,11.839259669064024
A_ctrl_011187,A,non-targeting-68,35770.0,7323,0.30752027,5.445904389152921
A_ctrl_011188,A,non-targeting-68,44353.0,7781,0.57042366,4.164318084458774
A_ctrl_011189,A,non-targeting-68,30803.0,7379,0.016232185,6.853228581631659
A_ctrl_011190,A,non-targeting-68,6526.0,3618,0.9653693,33.69598528961079
A_ctrl_011191,A,non-targeting-68,12123.0,4897,0.85787344,18.798977150870247
A_ctrl_011192,A,non-targeting-68,17105.0,5714,0.30985093,13.364513300204619
A_ctrl_011193,A,non-targeting-68,13121.0,5341,0.48776773,18.95434799176892
A_ctrl_011194,A,non-targeting-68,16547.0,5693,0.12086783,14.618964162688101
A_ctrl_011195,A,non-targeting-68,26555.0,6704,0.16192807,8.224439841837695
A_ctrl_011196,A,non-targeting-68,21871.0,6305,0.35663664,10.37446847423529
A_ctrl_011197,A,non-targeting-68,11856.0,5132,0.62415653,20.94298245614035
A_ctrl_011198,A,non-targeting-68,10096.0,4523,1.2579238,23.038827258320126
A_ctrl_011199,A,non-targeting-68,20625.0,6061,0.33939394,10.642424242424243
A_ctrl_011200,A,non-targeting-7,27760.0,6860,0.21974063,7.676512968299712
A_ctrl_011201,A,non-targeting-7,35884.0,7571,0.097536504,5.54007357039349
A_ctrl_011202,A,non-targeting-7,36882.0,7424,0.21961932,5.29526598340654
A_ctrl_011203,A,non-targeting-7,12059.0,5024,0.49755368,19.3050833402438
A_ctrl_011204,A,non-targeting-7,19173.0,6095,0.05215668,12.308976164397851
A_ctrl_011205,A,non-targeting-7,23027.0,6705,0.09554002,10.10118556477179
A_ctrl_011206,A,non-targeting-7,51855.0,8179,0.39533317,3.2938000192845434
A_ctrl_011207,A,non-targeting-7,24712.0,6771,0.2104241,8.926837164130786
A_ctrl_011208,A,non-targeting-7,30161.0,7117,0.4409668,6.876429826597262
A_ctrl_011209,A,non-targeting-7,25315.0,6832,0.6043848,8.710250839423267
A_ctrl_011210,A,non-targeting-7,34066.0,7525,0.16438678,6.2701814125521045
A_ctrl_011211,A,non-targeting-7,29923.0,7161,0.0902316,7.081509206964542
A_ctrl_011212,A,non-targeting-7,10514.0,4519,0.42800075,21.542704964808827
A_ctrl_011213,A,non-targeting-7,7742.0,3933,0.20666495,29.81141823818135
A_ctrl_011214,A,non-targeting-7,7900.0,3930,0.4936709,28.10126582278481
A_ctrl_011215,A,non-targeting-7,9431.0,4249,0.30749655,23.25310147386279
A_ctrl_011216,A,non-targeting-7,4911.0,3095,0.38688657,42.109549989818774
A_ctrl_011217,A,non-targeting-7,5930.0,3357,0.084317036,35.78414839797639
A_ctrl_011218,A,non-targeting-7,4815.0,2957,0.3322949,40.415368639667705
A_ctrl_011219,A,non-targeting-7,11990.0,4873,0.41701415,19.49958298582152
A_ctrl_011220,A,non-targeting-7,12911.0,5281,0.44922936,19.533730927116412
A_ctrl_011221,A,non-targeting-7,6119.0,3401,0.86615455,33.86174211472463
A_ctrl_011222,A,non-targeting-7,11623.0,4766,0.23229802,19.79695431472081
A_ctrl_011223,A,non-targeting-7,16598.0,5708,0.24099289,14.14025786239306
A_ctrl_011224,A,non-targeting-7,9238.0,4407,0.2814462,25.676553366529554
A_ctrl_011225,A,non-targeting-7,9576.0,4384,0.97117794,24.331662489557225
A_ctrl_011226,A,non-targeting-7,13171.0,5216,0.19740339,18.601472932958774
A_ctrl_011227,A,non-targeting-7,12521.0,5162,0.51114124,19.35947608018529
A_ctrl_011228,A,non-targeting-7,32775.0,7242,0.32951945,6.144927536231884
A_ctrl_011229,A,non-targeting-7,24467.0,6625,1.1730086,9.253279928066375
A_ctrl_011230,A,non-targeting-7,38541.0,7549,0.1452998,5.051763057523157
A_ctrl_011231,A,non-targeting-7,36476.0,7484,0.24399605,5.255510472639544
A_ctrl_011232,A,non-targeting-7,23831.0,6371,2.2827408,9.231673030926105
A_ctrl_011233,A,non-targeting-7,7055.0,3854,0.24096386,33.08291991495393
A_ctrl_011234,A,non-targeting-7,13134.0,5078,0.045682963,17.91533424699254
A_ctrl_011235,A,non-targeting-7,28355.0,7259,0.12343503,8.002116028919062
A_ctrl_011236,A,non-targeting-7,37113.0,7388,0.16975184,5.130277800231725
A_ctrl_011237,A,non-targeting-7,13572.0,5112,0.44208664,16.534040671971706
A_ctrl_011238,A,non-targeting-7,17170.0,5575,0.22714035,13.232382061735585
A_ctrl_011239,A,non-targeting-7,24470.0,6522,0.23293827,9.211279117286473
A_ctrl_011240,A,non-targeting-7,25783.0,6808,0.3335531,8.598689058682078
A_ctrl_011241,A,non-targeting-7,21549.0,6283,0.22738874,10.682630284467956
A_ctrl_011242,A,non-targeting-7,4668.0,2819,0.14995717,39.48157669237361
A_ctrl_011243,A,non-targeting-7,24660.0,6569,1.407137,8.965936739659368
A_ctrl_011244,A,non-targeting-7,17284.0,5776,0.8099977,13.428604489701458
A_ctrl_011245,A,non-targeting-7,11253.0,4779,0.66648895,20.554518794988002
A_ctrl_011246,A,non-targeting-7,19165.0,5936,0.07304983,11.468823375945734
A_ctrl_011247,A,non-targeting-7,13977.0,5281,0.5365958,16.985046862703012
A_ctrl_011248,A,non-targeting-7,12662.0,5105,0.12636235,18.646343389669877
A_ctrl_011249,A,non-targeting-7,10276.0,4691,0.46710783,23.569482288828336
A_ctrl_011250,A,non-targeting-7,19462.0,6024,0.123317234,11.823039769807831
A_ctrl_011251,A,non-targeting-7,19350.0,6035,0.32558137,12.1343669250646
A_ctrl_011252,A,non-targeting-7,19283.0,5851,0.3526422,11.2326920085049
A_ctrl_011253,A,non-targeting-7,28934.0,6982,0.40782472,7.333932397871017
A_ctrl_011254,A,non-targeting-7,14687.0,5229,0.102131136,15.455845305372097
A_ctrl_011255,A,non-targeting-7,14576.0,5511,0.10290889,16.2115806805708
A_ctrl_011256,A,non-targeting-7,14692.0,5393,1.1638987,15.532262455758236
A_ctrl_011257,A,non-targeting-7,27727.0,6872,0.11541097,7.591877952897898
A_ctrl_011258,A,non-targeting-7,19314.0,6028,0.53846955,11.63922543232888
A_ctrl_011259,A,non-targeting-7,32947.0,7108,0.6070355,6.027862931374632
A_ctrl_011260,A,non-targeting-7,35299.0,7354,0.20113885,5.402419331992408
A_ctrl_011261,A,non-targeting-7,24490.0,6644,0.11024908,9.105757452021233
A_ctrl_011262,A,non-targeting-7,29692.0,6943,0.08419777,6.850330055233733
A_ctrl_011263,A,non-targeting-7,21954.0,6283,0.17764416,10.376241231666212
A_ctrl_011264,A,non-targeting-7,26288.0,6821,0.019020084,8.31177723676202
A_ctrl_011265,A,non-targeting-7,27269.0,7094,1.0744802,8.152114122263376
A_ctrl_011266,A,non-targeting-7,15035.0,5719,0.35916197,16.381775856335217
